ARSI.01.002,Silmahaigused,3
LOFY.04.052,Stohhastika füüsikutele,3
MTAT.03.029,Kooli tarkvara,3
P2PC.01.109,Projektipraktika,9
ARFS.01.036,Kaasaegsed uurimismeetodid neurobioloogias I,6
FLEE.02.170,Eesti keele ja kirjanduse õpetaja pidev praktika,3
FLKU.05.208,Kirjanduse didaktika,2
FLFI.00.113,Sissejuhatus filosoofiasse,6
OIAO.01.022,Sanktsiooniõigus,3
OIAO.01.007,Meditsiiniõigus,3
OIAO.02.016,Kriminoloogia,3
SOPH.00.301,Sissejuhatus reklaamipsühholoogiasse,3
P2OG.01.056,Finantsturud ja -järelevalve,3
SOPH.00.287,Psühhomeetria alused,3
SOSS.01.062,Sotsioloogilise mõtte ajalugu,6
FLAJ.01.137,Euroopa muinaskultuurid,3
SOPH.00.285,Eksperimentaalpsühholoogia,3
ARTH.02.080,Magistriseminar,3
P2VK.01.332,Pärandtehnoloogia uurimismeetodid,3
FLFI.01.021,19. sajandi teise poole ja 20. sajandi filosoofia,3
FLFI.02.065,Esteetika,3
P2NC.00.814,Suuline kommunikatsioon II,6
P2VK.04.549,Dekoraator-butafoori eriala praktika,15
P2VK.04.554,Visuaalse reklaami teooria ja praktika,5
P2VK.04.557,Etenduskunstide multimeediaspetsialisti eriala praktika,15
P2VK.04.558,Valguskujundaja eriala praktika,15
FLEE.02.134,Tehnikatekstide toimetamine,3
ARPS.01.006,Lapse ja nooruki psühhopatoloogia,3
ARPS.01.005,Psühhopatoloogia,3
ARKA.01.045,Elektrokardiograafia,2
ARPS.01.050,Psühhiaatria,2
SOPH.00.391,Sissejuhatus karjäärinõustamisse,3
ARBK.01.042,Bioorgaaniline keemia,5
MJ00.00.024,Bakalaureuseseminar,3
ARTH.03.021,Biostatistika I,2
HTPK.02.103,Seksuoloogia ja seksuaalkasvatus,3
FLAJ.02.060,Estica välisarhiivides,6
FLGR.03.253,Tõlkeseminar,6
MJJV.03.124,Personalijuhtimine ja eestvedamine,5
P2VK.02.057,Rütmika I,3
SOSS.04.100,Uurimistöö meetodid ja teadustöö metodoloogia,6
FLGR.01.378,Inglise keele korpused ja nende uurimine,3
SVUH.00.012,Kommunikatsiooni eetika,4
ARAI.01.054,Kriitilised seisundid erakorralises meditsiinis,2
SVHI.01.059,Ettevõtluspedagoogika alused,3
FLLC.00.008,Sissejuhatav magistriseminar,3
FLLC.00.006,Assisteerimispraktika,6
ARLA.01.042,Lastehaigused,8
SVUH.10.003,Kommunikatsioon ja selle juhtimine,6
SVPC.03.008,Sotsiaalne ettevõtlus ja innovatsioon,3
MVFA.00.002,Analüütiline keemia I,3
LTOM.02.019,Rakendusklimatoloogia,4
LOFY.04.045,Teoreetilise füüsika seminar,6
P2NC.00.375,Vene keele kui võõrkeele õpetamise metoodika,6
ARTH.01.045,Keskkonna- ja töötervishoid,5
LOKT.04.003,Kolloid- ja pindnähtuste keemia I,3
LOKT.01.059,Üldkeemia praktikum loodusteaduste suunale,3
SOPH.00.525,Eesti keele suuline ja kirjalik väljendusõpetus,3
MTAT.03.227,Masinõpe,6
LOKT.09.042,Koolikeemia praktikum II,3
AR00.00.086,Praktika väliskülalisüliõpilastele,6
SHHI.03.048,"Laste ja noorukite emotsionaalsed, sotsiaalsed ja käitumisraskused",3
LOFY.02.036,Spektroskoopiaseminar,3
LOKT.04.079,Doktorikursus heitmete tehnoloogias,15
LOKT.06.033,Keemilise analüüsi ja metroloogia praktikum,6
LTTO.00.012,Praktiline astronoomia,6
HVLC.06.005,"Rootsi keel algtasemele II, tase A1.2> A2.1",6
HVLC.06.010,"Rootsi keel algajatele I, (inglise keele baasil), tase 0 > A1.2",6
LOFY.01.123,Füüsika praktikum II - elekter ja magnetism,5
SHHI.03.056,Õppimise neurokognitiivsed aspektid,3
SVMJ.03.004,Juhtimine ja meeskonnatöö alused,6
HVLC.05.003,"Vene keel Vene filmide baasil. Vestluskursus kõrgtasemele, tase B2>C1",6
P2VK.05.374,Riskikäitumise ennetus,3
HVKU.04.007,Magistriseminar I: Lõputöö kavandamine,3
HVKU.04.008,Magistriseminar III: Lõputöö kirjutamine ja tagasisidestamine,3
HVKU.04.006,Pärimuse ja kultuuripärandi teoreetilised käsitusviisid,12
HVKU.03.014,Kultuuripärand ja kultuuripoliitika,6
P2NC.01.001,Õpetaja identiteet ja juhtimine,4
OIEO.06.078,Finantsteenuste õigus,3
FLEE.00.051,Teaduskorralduse praktika,3
LOOM.02.119,Informatsiooni ja kommunikatsioonitehnoloogia geograafia ja mobiilpositsioneerimine,3
LOKT.01.008,Keemia põhimõisted,3
MTMS.01.046,Korduvate mõõtmiste analüüs,3
LOKT.01.013,Anorgaaniline keemia II,3
FLGR.03.152,Prantsuse keele teooria I,6
FLGR.03.153,Prantsuse keele teooria II,6
FLGR.01.138,Inglise keelt kõnelevate maade ajalugu,6
LOKT.04.034,Keskkonna analüüsi praktikum,3
P2PC.01.161,Vabaühendused ja nende juhtimine,3
LOKT.06.036,Magistriseminar mõõteteaduses,12
MJ00.00.049,Doktoriseminar,6
P2NC.01.077,Sissejuhatus infotöötlusse,3
P2VK.05.324,Projektitöö I,3
MTMM.00.046,Matemaatika ajalugu,3
LOOM.01.098,Doktorikursus botaanikas ja mükoloogias,15
LOOM.02.207,Geograafia uurimissuunad ja -meetodid,7
FLLC.02.002,Antiikmütoloogia alused kirjandustekstides,3
P2VK.04.652,Maalimine,6
FLFI.04.062,Loogika seminar,3
LTOM.02.011,Ruumiandmete stuudio,15
LTKT.10.001,Bioorgaaniline keemia,3
FLGR.05.390,Vene keele foneetika ja sõnamoodustus,3
FLLC.05.002,Vene kirjandusklassika varamust,6
SVNC.00.013,Uurimispraktika,9
HVLC.05.015,Vene keele ja kultuuri lühikursus (inglise keele baasil),3
HVLC.05.016,"Vene keel algtasemele I, tase 0 > A1.2",6
LOTI.02.015,Reprodutseeritav andmeanalüüs R-keeles,3
LOTI.05.019,Andmeanalüüs ja arvutused MATLAB-iga,6
HVLC.01.009,"Inglise keel bioloogia ja ökoloogia üliõpilastele, tase B2",3
SHRG.02.022,Valimised ja poliitiline käitumine,6
SHRG.02.023,Võrdlev etnopoliitika,6
HVLC.05.021,"Vene keel kesktasemele II, tase B1.2 > B2.1",6
FLEE.06.164,Soome keele ja kultuuri seminar,6
OIAO.03.021,Kriminalistika,3
MJRI.01.042,Uurimis- ja analüüsimeetodid majanduses,6
LOKT.04.086,Eriala teadustöö metoodika heitmete tehnoloogias,7
P2VK.01.377,Kohrutustehnika algkursus,3
P2VK.04.565,Hääletöö praktika,3
FLAJ.01.143,Arheoloogiliste välitööde praktika,3
MJJV.02.113,Tarbijakäitumine,3
LOOM.02.208,Eriala menetluspraktika,3
LOOM.02.214,Doktoriseminar maastikuökoloogias ja keskkonnakaitses,21
HTHT.01.003,Sotsiaalsed probleemid virtuaalmaailmas,3
LOOM.02.211,Doktoriseminar loodusgeograafias,21
LOOM.02.212,Doktoriseminar geoinformaatikas,21
LOOM.04.055,Andmekogumise printsiibid,3
FLEE.06.167,Sissejuhatus soome keele uurimisse,2
SOZU.00.012,Doktoriseminar: publitseerimise ettevalmistus,3
FLEE.04.228,Praktiline suuline ja kirjalik tõlge eesti keelde,3
FLGR.05.397,Vene folkloor ja postfolkloor,3
FLGR.05.394,Vene modernismi kirjandus,6
FLLC.02.016,Kreeka keele morfoloogia ja süntaks,3
MTMS.01.098,Andmeanalüüs keskkonnatehnoloogias,3
SHHI.02.027,Kunstitegevuste õpetamine koolieelses eas,6
MVPT.02.002,Uurimismetoodika õendusteaduses I,5
SVNC.00.001,Juhtimise alused,3
FLGR.02.537,Hellenistliku kirjanduse seminar,3
FLGR.02.538,Antiikkirjanduse lühivormid,3
LOOM.00.032,Praktika,3
HVVK.01.030,Palkehituse praktika,12
SHHI.01.046,Kutseõpetajate pidev pedagoogiline praktika,3
HVAJ.06.004,Marksismi ideoloogia ja praktika kujunemise probleeme 20. sajandil,6
SVPC.02.001,Praktika teenindusettevõttes,9
SVHI.08.002,Õppimise psühholoogia,4
P2VK.04.569,Meistriklass II,3
P2VK.04.570,Kaasaegse tantsu õpetamise praktika,3
FLGR.04.698,Bakalaureusetöö saksa keelest või kirjandusest,6
P2VK.04.574,Seltskonnatantsude õpetamise praktika,3
P2VK.02.728,Improvisatsioon,3
P2NC.01.044,Interaktiivne eesti keele õpe,6
LOFY.05.035,Mõõtmistulemuste töötlemine,3
ARTH.03.041,Epidemioloogia ja uurimismeetodid terviseteadustes,6
P2OG.01.086,Uurimistöö I (eraõigus),3
SOSS.04.179,Sotsiaaltöö puuetega inimestega,6
OIEO.03.013,Intellektuaalse omandi kaitse,3
FLEE.08.103,Eesti keele digitaalsed ressursid ja tööriistad,3
FLKU.05.149,Teatriteaduse seminar,6
MTAT.03.263,Arvutimängude loomine ja disain,6
LOOM.03.082,Geoloogiline seadusandlus,3
SHHI.03.031,Lapse arengu eripedagoogiline hindamine,4
P2VK.05.379,Kultuurikorralduse praktika,12
LOTI.05.076,Arvutisimulatsioonide seminar,6
SHZU.04.001,Suhtlemis- ja enesekehtestamisoskused,3
MTAT.03.280,Mobiili- ja pilvearvutuse seminar,12
SHHI.01.033,Doktoriseminarid,6
MVCM.03.002,TEAM kursus: Traumahaige esmakäsitlus ATLS printsiipidel,1
P2EC.00.215,Euroopa ja Euraasia integratsiooni protsessid,9
MTAT.05.116,Algoritmide ja teooria seminar,12
SVPC.02.003,Uurimispraktika turismiorganisatsioonis,15
SVHI.06.009,Haridustehnoloogiline uurimistöö,6
SVHI.06.010,Tehnoloogia kasutamine hariduses,4
SVPH.00.013,Karjääri kujunemine ja kujundamine,3
P2PC.00.681,Kliendikäitumine turismis,5
LOFY.04.079,Diferentsiaalgeomeetria füüsikutele,3
HVLC.05.026,"Vene keel arstiteaduse üliõpilastele II, tase A2.2> B1.1",3
HVLC.01.018,"Erialane inglise keel. Õiguskeel II, tase B2.1 >B2.2",3
P2OG.01.087,Uurimistöö II (eraõigus),3
ARAN.02.024,Histoloogia,7
FLFI.04.031,Valitud tekste teoreetilise filosoofia õppetooli poolt,6
P2VK.04.596,Tantsutehnikad ja treeningsüsteemid II,5
FLGR.04.717,Saksa keele grammatika I,6
OIAO.01.040,Kuritegevus meedia peeglis,3
FLGR.04.718,Saksa keele suuline ja kirjalik väljendusõpetus,6
KKSP.04.045,Treeningu monitooring,2
SOZU.00.009,Teaduskonverents kui erialane kommunikatsioon,3
LOOM.01.096,Doktoriseminar botaanikas ja mükoloogias,21
MTAT.03.010,Arvutikäsitusõpetus,3
LOOM.02.159,Maastikuökoloogia,3
MJJV.07.038,Tehnoloogia- ja innovatsioonipoliitikad,3
MTMS.01.082,Turu-uuringud,3
LOOM.02.162,Keskkonnajuhtimine ja keskkonnaaudit,5
P2NC.00.783,Aktiivõpe,6
HVVK.02.014,Koorijuhtimine,3
FLLC.08.004,Hiina kirjandus,3
SVHI.01.011,Lastega filosofeerimine,6
P2VK.01.469,Pärimuspraktika,3
SVMJ.04.004,Finantsökonomeetria,3
HVVK.12.010,Veebipõhine inglise keele grammatika põhikursus,3
LOFY.04.078,Kaasaegne fundamentaalfüüsika,6
LTKT.10.002,Biokeemia alused II,3
FLAJ.02.166,Arhiivikorraldus,3
SHHI.01.015,Viipekeeletõlgi praktika II (olmetõlge),9
HVLC.05.033,"Vene keele grammatika I (100% e-õpe), tase A2",3
HVLC.01.021,"Inglise keel Lennuakadeemia üliõpilastele, tase B2 > C1",6
FLKU.05.229,Retseptsiooniteooria ja kunstisotsioloogia,6
FLFI.04.074,Ateismi ja agnostitsismi filosoofia,3
SVPC.02.006,Graafiline disain,3
HVLC.01.029,"Inglise keel kesktasemele I, tase B1.2 > B2.1",6
LOKT.03.004,Keemiaülesannete lahendamine II,3
MJMJ.08.002,Tarneahela juhtimine,3
ARFS.01.082,Kaasaegsed uurimismeetodid neurobioloogias 4,6
ARTH.02.081,Tervishoiukorraldus ja tervishoiuökonoomika,5
MJRI.03.096,Institutsionaalne keskkond,6
FLAJ.05.127,Kunstiajaloo ajalugu I,3
P2NC.00.997,Loodus- ja seikluskasvatuspraktika,3
KKSP.04.043,Treeninguõpetus,6
MTAT.03.006,Programmeerimiskeeled,6
LTAT.06.001,Operatsioonisüsteemid,6
FLEE.02.112,Erikursus majanduskeelest,3
P2VK.01.216,Geotehnika ja ehitusgeoloogia,3
LTAT.01.003,Tehisintellekt,6
LOTI.05.021,Arvutiriistvara praktikum,3
P2VK.01.242,Infotöötlus,3
FLAJ.01.121,Maailma kiviaeg,6
FLAJ.03.182,Teadusliku uurimistöö alused,4
SVUH.03.003,Kommunikatsioonijuhi praktika,6
P2VK.05.392,Huvijuhi professionaalsuse kujundamine,3
P2VK.05.390,Praktiline kõnekunst,3
P2VK.05.391,Mitmekultuuriline ühiskond ja identiteedid Eestis,4
SHZU.05.012,Huvitegevus mäluasutustes I,3
HVVK.14.070,Moetööstuse probleeme ning selle jätkusuutliku arengu võimalikud lahendused ja praktikad,3
LOOM.03.140,Labori- ja ettevõttepraktika geoloogias,3
HVLC.09.007,"Eesti keele intensiivkursus I. Grammatika (inglise keele baasil), tase 0 > A2",12
SVMJ.09.003,Neuroturundus,6
FLEE.08.144,Keeleuurimise meetodid,3
FLAJ.05.135,Üldine kunstiajalugu: kunst barokist romantismini,6
SVMJ.09.007,Startup ettevõtte turunduse praktika,3
LTAT.00.008,Teoreetilise informaatika projekt,6
MJJV.03.182,Strateegiline eestvedamine,6
LOKT.06.044,Analüütiline keemia gümnaasiumiõpetajatele,3
LOOM.02.279,Keskkonna mikrobioloogia,3
P2VK.02.565,Koorijuhtimine III,3
FLEE.06.179,Ungari keele kursus algajatele inglise keele baasil,12
ARFA.02.130,Teadustöö alused farmaatsias III,6
P2VK.05.381,Kogukonnatöö alused,5
FLGR.03.261,Hispaania keele praktikum III,6
MJJV.03.146,Juhtimise alused,6
LOOM.03.081,Kaevandusalade rekultiveerimine,3
P2VK.04.021,Improvisatsioon II,3
P2VK.02.467,Ansambel III,3
SOPH.00.133,Juhtumianalüüsi alused,3
P2VK.02.464,Ansambel I,3
P2PC.02.067,Turismiturundus,5
P2VK.04.038,Tantsuajalugu II,3
ARFS.01.069,Närviteadus,3
LOTI.01.005,Võtmetehnoloogiad tänapäeval,3
P2VK.05.389,Eesti kultuurilugu,3
LTOM.05.005,Inimese anatoomia ja füsioloogia koolis,3
P2VK.02.733,Põhipilli õpetamise metoodika,6
OIAO.01.049,Uurimistöö (karistusõigus) I,3
MTAT.06.055,Masintõlge,6
P2VK.02.737,Mastering I,3
P2VK.02.735,Põhipilli pedagoogiline repertuaar,6
SVUH.00.001,Sotsioloogia doktoriseminar I: publitseerimise ettevalmistus,3
SVMJ.09.006,Turundaja loovkursus,6
SVPH.00.008,Eksperimentaalpsühholoogia eriseminar III,3
SVMJ.04.007,Statistiline ja ökonomeetriline analüüs,6
HVLC.01.026,"Erialane inglise keel. Õiguskeele vestluskursus IV (AÜ), tase C1",3
FLFL.00.012,Rahvusmüüt Euroopa kultuurides,3
HVEE.05.014,Eesti keele praktiline morfoloogia ja sõnamoodustus,3
P2VK.04.605,Lavastajatöö erialapraktika,10
P2VK.04.603,Lavastuse komponendid ja loomevaldkondlikud institutsioonid,10
P2PC.00.678,Projekti- ja protsessipõhine juhtimine,5
P2VK.01.200,Rahvusliku ehituse erialapraktika III,3
P2VK.02.101,Ansambel IV,3
P2VK.02.581,Põhipill II,9
FLEE.08.125,Lingvistilised välitööd,3
P2VK.01.217,Ehituskonstruktsioonid II,3
OIEO.04.114,Uurimistöö (eraõigus) I,3
LOOM.02.217,Doktorikursus inimgeograafias ja regionaalplaneerimises,15
P2NC.00.085,Suhtlemispsühholoogia,3
LOOM.02.218,Doktorikursus maastikuökoloogias ja keskkonnakaitses,15
LOOM.02.215,Doktorikursus loodusgeograafias,15
LOOM.02.216,Doktorikursus geoinformaatikas,15
P2VK.02.068,Laul ja hääleseade I,3
LOOM.02.220,Doktorikursus ökotehnoloogias,15
HVEE.03.003,Kaugemad sugulaskeeled III,3
FLLC.01.005,Seminar: inglise keele arendamine tõlkimise kaudu,3
SVHI.01.022,Nelja aine õpetaja põhipraktika,11
SHHI.02.008,Inglise keele praktiline grammatika I ja II kooliastme õpetajale (II),5
FLKU.05.257,Teatriteaduslik magistriseminar II,3
SVMJ.04.006,"Andmete töötlus, visualiseerimine ja kommunikatsioon",6
SHHI.03.022,Häälikuseade vaatluspraktikum,2
SVMJ.00.007,Magistriseminar,4
HVEE.05.015,Eesti keele praktiline süntaks,3
HVLC.03.010,"Prantsuse keel eelkesktasemele I, A2.1 > A2.2",6
FLLC.09.003,"Eesti keele algkursus III, inglise keele baasil, A1.2 > A2.1",6
FLLC.09.004,"Eesti keele sõnavara- ja vestluskursus eelkesktasemele I, A2.1 > A2.2",6
HVLC.03.012,"Prantsuse keel kesktasemele I, B1.1 > B1.2",6
FLKU.05.262,Üldine teatriajalugu III. Lääne teater pärast teist maailmasõda,4
LTAT.05.002,Strateegiline IT juhtimine,6
MJJV.03.174,Meeskonnad organisatsioonis,3
P2VK.05.332,Ruumikujundus,3
SHHI.01.006,Ülddidaktika ja kasvatustöö alused,3
P2VK.02.095,Noodistamine,3
LOFY.01.118,Kiirgusbioloogia ja kiiritusravi alused,4
P2VK.01.329,Teadusfilosoofia ja metodoloogia,3
MTMM.00.104,Funktsionaalanalüüs II,6
P2VK.05.335,Tegevusõppe praktika,15
P2OG.02.106,Õiguse filosoofia,3
P2VK.01.225,Arhitektuuri ajalugu,3
HTHT.02.006,Praktiline inglise keel I,6
LOOM.03.124,Geotektoonika ja regionaalgeoloogia,6
HTHT.02.013,"Värvi-, kompositsiooni- ja perspektiiviõpetus",6
P2VK.05.144,Võrdlev kultuurilugu muusikas I,3
P2VK.01.010,Maalimine II,3
ARAI.01.045,Anestesioloogia ja intensiivravi,3
FLKU.03.094,Etnoloogia seminar: kultuuripraktikad ja identiteedipoliitika,3
MTMM.00.322,Matemaatika- ja informaatikaõpetaja pidev praktika,3
ARFA.01.105,Farmakognoosia II,7
FLAJ.00.062,Ajaloo teoreetilis-metodoloogiline seminar,6
FLSE.00.274,Tõlkesemiootika,6
FLFI.05.014,Genealoogia ja mõisteajalugu,3
SHZU.01.017,Reporteritöö praktika,7
LOOM.02.344,Arengustrateegia koostamise praktika,6
P2NC.01.064,Ühiskonnakorraldus,3
LOTI.05.043,Menetluspraktika arvutitehnikas,6
FLEE.00.046,Ülikoolis õpetamise praktika,6
FLSE.00.292,Üldsemiootiline teooria ja terminoloogia,6
SHSS.02.004,Grupitöö oskused,3
FLEE.00.045,Teadustöö alused keeleteaduse doktorantidele,3
FLEE.07.192,Komi keel I,3
SHPH.00.041,Grupitöö meetodid kliinilises psühholoogias,3
P2NC.01.014,Koolieelne põhipraktika,11
P2VK.02.341,Praktiline harmoniseerimine klaveril I,3
FLAJ.02.153,Allikad ja nende tõlgendamine (19.-20. sajand),6
LOFY.02.033,Menetluspraktika materjalitehnoloogias,12
SHHI.01.028,Õpetamine ja refleksioon,10
ARST.01.107,Infotehnoloogia,2
SHHI.02.049,Klassiõpetaja põhipraktika III,9
MJCV.00.021,Biotehnoloogia ettevõtlus,3
OIEO.01.023,Teadustöö metoodika III,6
SOZU.00.035,Doktoriseminar: teadustöö tulemuste publitseerimine II,3
ARST.01.099,Gerodontoloogia,2
SOZU.00.005,Seminaritöö,5
SVMJ.08.002,Kohaliku omavalitsuse majandus,3
LTFY.01.002,Füüsika didaktika,4
OIEO.01.024,Teadustöö metoodika IV,6
LOKT.06.018,Keemia ingliskeelne terminoloogia,6
HVAJ.05.007,Eesti kunst ärkamisajast kuni 1940. aastani,6
LOFY.01.146,Erialased seminarid ja ettekanded I,3
HVLC.09.003,"Eesti keel arstiteaduse tudengitele III, tase A2.1 > B1.1",6
HVLC.09.005,"Eesti keel arstiteaduse tudengitele V, tase B1.2 > B2.1",3
LOLO.00.072,Loodusteaduste pidev praktika,3
HVLC.08.007,"Araabia keel algtasemele I, tase 0 > A1.1",6
LOLO.00.073,Gümnaasiumi loodusteaduste õpetaja põhipraktika,11
MJJV.12.002,Juhtimisarvestus,6
P2VK.02.706,20. sajandi muusikalugu I,3
SVHI.02.004,Digitaalsed tehnoloogiad kunstiõpetuses,3
LTOM.04.001,Selgroogsete määramine looduses,3
SVUH.00.056,Infoühiskond ja sotsiaalne heaolu,9
FLFI.02.148,Eetika peateemad,6
LOOM.02.291,Labori- ja ettevõttepraktika keskkonnatehnoloogias,3
P2VK.05.367,Õpetaja identiteet ja juhtimine,4
ARFS.01.070,Kaasaegsed suunad neuroteaduses 1,3
FLGR.05.401,Vene kultuuri retseptsioon kinolinal,3
FLKE.05.036,"Hispaania keele eelkesktaseme kursus I, tase A1.2 > A2.1",6
SORG.00.001,Teadustöö alused,3
ARFA.01.080,Uurimistöö seminar sotsiaalfarmaatsiast,7
ARST.01.101,Lastestomatoloogia,6
P2OG.02.164,Sissejuhatus It-õigusesse,6
P2EC.00.211,EL õigus ja majandus,9
LOOM.02.147,Eesti kliima,2
SORG.00.003,Sissejuhatus riigiteadustesse,3
HVLC.01.008,"Erialane inglise keel arvutitehnika üliõpilastele, tase B2 > C1",3
P2OG.01.046,Ühinguõigus,6
MTMM.00.120,Matemaatika didaktika üldkursus,3
FLAJ.01.110,Baltimaade pronksi- ja vanem rauaaeg,4
FLKU.05.095,Laste- ja noortekirjandus,6
P2VK.01.202,Arvutil projekteerimine II,3
SHHI.03.043,Vaatluspraktika,5
HVAJ.05.001,20. sajandi kunsti ajalugu I,4
LOTI.05.067,3D modelleerimine õpetajatele,3
OIAO.01.050,Uurimistöö (karistusõigus) II,3
HVVK.02.024,Helitehnoloogia alused,4
SHHI.02.032,Koolieelse lasteasutuse õpetaja pidev praktika,3
HVVK.04.018,Videomontaaž ja režii,5
SVUH.04.004,Projektipraktika,6
FLKU.05.244,Teatriteaduse alused,3
SVMJ.00.011,Magistriseminar,3
HVKU.03.009,Magistriseminar,6
LTFY.03.003,Ioniseeriva kiirguse füüsika,3
HVVK.12.031,Füüsiline aktiivsus ja heaolu 2018/2019,2
SVPC.02.010,Spaateenuste arendamine,5
SVPC.03.002,Sotsiaalkaitse õiguslikud alused,5
USUS.06.137,Sakraaltekstid ja kultuur,6
HTEP.01.232,Hariduslike erivajadustega lapsed ja hariduskorraldus,3
ARFA.02.116,Uurimistöö seminar farmatseutilisest tehnoloogiast,7
P2PC.00.511,Jätkusuutliku arengu alused,5
MJJV.09.046,Ettevõtte kulude ja tulemuslikkuse juhtimine,6
FLKU.04.132,"Kultuuriteooriad etnoloogias, folkloristikas ja kultuuriantropoloogias",3
ARFS.01.071,Kaasaegsed suunad neuroteaduses 2,3
P2VK.04.471,Tantsuõpetuse didaktika,3
P2VK.02.458,Improvisatsiooni alused I,3
P2OG.02.114,Menetluspraktika,9
P2PC.03.031,Klienditöö praktika,9
P2OG.01.063,Konkurentsiõigus,3
MJRI.10.006,Teadustöö metodoloogia ja teaduspublitseerimine,3
LOMR.00.074,Doktoritöö,180
LTFY.01.021,Lineaarsed ahelad ja süsteemid,6
LTKT.00.002,Lõputöö seminar,6
ARFS.01.072,Kaasaegsed suunad neuroteaduses 3,3
SVUH.04.009,Informatsiooninduse ajalugu,5
KKSB.05.089,Uurimistöö füsioteraapia erialal,6
LOKT.04.088,Keskkonna kemodünaamika,3
SHHI.02.053,Kaasaegne eesti keel I,4
SVPC.01.009,Avalike teenuste arendamine,6
LOTI.05.066,Süsteemide modelleerimine,6
HVVK.14.011,Eesti filmi ajalugu,3
MTAT.03.329,Java harjutused II,3
SHUH.04.025,Magistrieksam,15
USUS.02.092,Eetika ja religioosne mitmekesisus,6
SVPC.02.012,Protsessi- ja projektijuhtimine heaolu teenuste disainis,5
HVVK.01.042,Võõrkeelse erialakirjanduse kursus,3
SVHI.01.027,Juhendamine ja nõustamine,6
HVLC.04.024,Saksa kultuuriajaloo seminar,3
SVPC.02.013,Visuaalse kommunikatsiooni disain,5
HVLC.01.040,"Inglise keel kõrgtasemele (100% e-õpe), tase B2 > C1",6
P2VK.02.515,Muusikaajalugu,3
FLAJ.03.190,Ajaloo ja ühiskonnaõpetuse pidev praktika,3
MTAT.03.226,Sülearvutikasutaja ABC,2
ARST.01.110,Teadusprojekt,4
MJ00.00.053,Praktika,6
SHSS.00.007,Teaduskonverents kui erialane kommunikatsioon,3
HTHT.00.120,Magistritöö,30
FLSE.00.254,Kultuurisemiootika ja kultuuriteooriad,6
SVHI.01.054,Magistriõppe seminar,6
OIAO.05.070,Privaatsus ja andmekaitse,3
LTMS.00.029,Algebralised meetodid finantsmatemaatikas,1
P2VK.02.661,Eesti pärimusmuusika I,3
ARFA.01.106,Proviisor farmaatsiasektoris,2
FLEE.04.221,Eesti keele võõrkeelena õpetaja põhipraktika,11
LTMR.03.002,Mikrobioloogia,6
HVLC.05.047,"Poola keel algajatele I (inglise keele baasil), tase 0 > A1.2",6
KKSP.02.039,Kehalise kasvatuse õpetaja põhipraktika,11
P2OG.02.194,Inimõigused,6
OIEO.04.133,Võrdleva eraõiguse eriseminar doktorantidele,6
SVUH.06.004,"Ühiskond, kultuur ja meedia",3
FLKU.10.032,Lähis-Ida kultuurilugu: alates islamieelsest ajastust kuni Süüria kodusõjani,3
HVLC.04.021,"Saksa keel algkursus ajaloo üliõpilastele, tase 0>A1.2",6
SHHI.02.031,Koolieelne didaktika,4
LOOM.04.078,Selgroogsete zooloogia,4
ARFA.01.096,Uurimistöö seminar kliinilisest farmaatsiast,7
P2VK.02.714,Mikrofonitehnikad I,3
SVHI.01.034,Isiklik professionaalne areng,6
SVHI.01.033,Muutuste juhtimine ja innovatsioon,4
SVHI.01.035,Digipädevus haridusjuhtidele,3
P2VK.02.720,"Audioprogrammid, süntesaatorid ja MIDI",3
HVVK.02.008,Digitaalne helitöötlus,4
SVHI.01.075,Bakalaureusetöö seminar,3
P2NC.01.065,Pidev pedagoogiline praktika,4
P2VK.02.648,Muusikateooria III,3
OIEO.04.119,Tsiviilkohtumenetlus,6
P2VK.02.649,Muusikateooria IV,3
MJJV.09.005,Majandusarvestus,6
ARFR.02.060,Uurimistöö seminar farmakoloogiast,7
KKSB.05.076,Teraapiaprotsessi juhendamine,3
LOTI.05.031,Magistriseminar arvutitehnikas ja robootikas,6
P2OG.01.129,Õigusteadusliku uurimistöö alused ja akadeemiline väljendusoskus,3
LTMR.03.003,Mikrobioloogia ja viroloogia praktikum,6
HVLC.06.004,"Rootsi keel algtasemele I, tase 0 > A1.2",6
P2EC.00.234,EL ajalugu ja integratsiooni protsessid,9
SVHI.01.044,Karjääriplaneerimine ja karjääriteenused,6
LOFY.01.133,Funktsionaalse anatoomia põhimõisted,1
MVBS.02.001,Farmakoloogia ja toksikoloogia,4
SVHI.01.047,Perekond ja kasvatustegevused,6
KKSB.05.083,Terapeutiline harjutus II (rühmatund),3
SHPH.00.037,Tunnete ja tunnetuse vastasmõjud,6
HVLC.07.003,Õigustekstide tõlge teisest võõrkeelest,3
LOLO.00.082,"Loodusteadused, tehnoloogia ja ühiskond",3
FLGR.04.721,Saksa keele leksikoloogia ja fraseoloogia,6
SVMJ.07.002,Ettevõtete rahvusvahelistumise juhtimine,6
ARSM.00.013,Taastusravi,2
P2PC.00.669,Heaolumajandus ja innovatsioon,5
SVHI.01.039,Õppimise toetamine ja juhtimine,6
P2NC.01.089,Windows administreerimine,5
SVHI.01.036,Sissejuhatus hariduslikku eestvedamisse,6
P2VK.02.719,Analüütiline kuulamine/ akustiline solfedžo,3
HVLC.01.043,Shakespeare'i ajalooteemalised näidendid,6
P2VK.02.724,Stuudiotöö I,3
HVVK.02.010,Muusik-tehnoloogi kutsepraktika,7
